,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
54,HL/2,5,97,4,macds,3,98,5,19,0.28,2089,777,199,367,33,131,218,405,319,372,151,170,78,435,962,572,293,283,844,612,455,263,772,566,183,177,734,715,836,951,16,49,51,9,53,17,29,71,7,223,12,20,0.02,0.38,0.02,0.92,0.04,0.83,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,28.53538177469997,True,False,-0.2772203461050549,-0.0725916034523245,-0.0799692182331585
55,HLCC/4,5,88,3,macdh,4,122,6,10,0.04,2797,712,388,82,4,316,147,247,65,335,953,199,36,371,927,926,480,339,845,566,357,256,77,809,818,187,720,654,172,88,3,35,50,11,29,8,13,7,10,241,19,24,0.36,0.39,0.6,0.83,0.94,0.87,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,22.27310477610025,True,False,-0.4212415218279519,-0.0955627319758745,-0.1039023455880886
56,HLCC/4,4,94,3,macdh,4,207,5,6,0.26,1100,211,196,265,246,46,3,448,232,254,911,313,149,203,525,520,394,321,872,502,332,323,11,505,224,393,921,339,281,193,6,27,10,1,359,6,19,40,19,724,5,13,0.29,0.31,0.22,0.28,0.180994640913496,0.6397536176310882,True,False,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,23.244779402473988,True,False,-0.5788616531413633,-0.1348098878567522,-0.1446909868157445
57,close,5,122,4,macds,4,109,4,11,0.13,1201,802,58,214,685,307,143,560,254,308,102,357,242,235,976,733,488,471,863,722,413,319,754,929,588,802,670,365,947,731,23,40,52,11,820,15,29,98,9,264,19,3,0.35,0.09,0.0564932061505454,0.1635364908601972,0.0591491952036166,0.37,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,43.17271572540943,True,False,-0.2920954610008442,-0.0983986762378133,-0.1046573666866444
58,OHLC/4,5,111,4,macd,4,177,3,19,0.37,1018,280,296,77,486,291,368,117,261,183,520,328,247,277,893,579,434,390,867,762,422,342,999,466,889,776,458,624,194,412,4,36,74,4,872,9,29,66,19,371,15,12,0.22,0.29,0.01,0.9,0.05,1.0,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,25.98355326013606,True,False,-0.2892399438792732,-0.107306510709548,-0.1144675813601487
59,OHLC/4,4,133,4,macdh,4,373,5,19,0.34,2940,409,109,301,197,22,300,631,87,137,645,331,189,416,767,646,461,303,822,808,427,337,664,884,975,505,466,139,779,803,29,48,99,12,779,17,30,42,7,839,7,4,0.4,0.06,0.12,0.2,0.1332650739268242,0.44,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,27.718855451523066,True,False,-0.5145021689860126,-0.1170944048951856,-0.1254716912618468
60,open,6,132,3,macdh,4,20,5,17,0.06,2515,848,319,5,910,171,259,571,39,308,104,44,86,436,684,652,282,280,725,697,454,336,42,77,500,144,465,405,902,359,4,52,65,15,112,8,33,44,8,278,10,21,0.23,0.29,0.03,0.1,0.03,0.17,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,33.42077294721955,True,False,-0.5421666649556444,-0.1296350837486357,-0.1367464908048222
61,low,4,107,3,macd,4,94,4,4,0.38,2458,550,25,301,377,324,161,261,191,70,696,149,151,811,876,791,318,301,916,866,490,480,382,233,644,504,699,349,868,253,19,46,28,11,403,12,52,91,17,418,9,11,0.32,0.39,0.04,0.9,0.05,0.98,True,False,False,False,True,False,True,False,False,True,True,False,True,True,False,True,True,39.56261463232291,True,False,-0.2392987565027048,-0.0651417648653078,-0.0753436040859804
62,low,6,117,3,macd,4,389,5,19,0.26,1043,737,199,94,723,314,40,466,93,324,282,359,399,890,860,570,386,356,854,671,437,381,693,901,408,210,353,481,169,705,22,38,25,2,746,13,40,65,8,762,14,25,0.23,0.08,0.09,0.19,0.165427418132254,0.37,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,41.08840518658043,True,False,-0.3124619376621138,-0.0942013228845763,-0.104062624512286
63,high,6,116,4,macdh,4,49,6,6,0.4,1360,917,86,371,95,24,307,189,33,222,825,136,292,888,938,532,385,331,978,746,455,318,82,334,948,276,854,336,755,863,24,45,27,1,603,11,47,91,7,144,22,21,0.4,0.17,0.05,0.1,0.04,0.15,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,False,35.28149256393504,True,False,-0.5472419885551506,-0.1230226738587235,-0.1270165745693586
64,high,5,133,3,macd,3,348,4,11,0.02,518,815,179,296,479,14,270,620,324,369,198,104,181,667,913,605,451,303,1000,531,430,311,861,723,608,773,35,148,633,498,7,58,64,7,356,8,39,67,3,745,11,21,0.06,0.36,0.04,0.89,0.05,0.94,True,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,False,41.7431560869154,True,False,-0.2199051460667211,-0.0492232822162737,-0.0532644763932591
65,close,5,122,3,macd,4,360,5,7,0.2,496,852,143,266,95,343,221,16,5,155,270,100,221,725,863,685,466,305,943,750,416,300,258,98,139,17,660,625,699,681,5,24,42,9,141,16,25,24,6,797,20,11,0.26,0.32,0.0740120931164981,0.3,0.0752490667012429,0.33,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,True,46.06388236592781,True,False,-0.2601305792396415,-0.0711829187167444,-0.0776650048138261
66,open,5,123,3,macdh,3,101,5,11,0.07,2340,750,60,30,269,305,96,491,127,168,865,56,222,790,880,861,499,482,996,630,418,412,637,112,469,818,766,461,989,3,23,50,103,20,492,16,32,95,4,18,5,16,0.13,0.18,0.51,0.94,0.5,0.85,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,22.27310477610025,True,False,-0.4212415218279519,-0.0955627319758745,-0.1039023455880886
67,low,4,103,4,macdh,4,376,2,10,0.04,678,560,204,201,568,85,53,364,400,235,814,214,95,348,998,577,488,359,935,678,470,368,284,965,166,930,28,766,896,967,5,32,52,11,453,10,45,52,15,561,22,20,0.25,0.12,0.093849790651649,0.14,0.0585421021946241,0.2843348864467819,True,False,False,False,True,True,False,True,True,False,True,False,False,False,True,True,True,32.446541231330734,True,False,-0.3870927293842794,-0.1264789432255606,-0.1399854575889323
68,HLCC/4,6,104,3,macds,3,207,4,14,0.32,1043,466,103,329,893,88,117,450,225,375,757,98,62,723,698,610,491,448,649,593,419,411,891,607,836,848,471,368,582,877,26,59,98,7,562,3,13,82,3,272,21,19,0.37,0.38,0.03,0.84,0.04,0.87,False,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,22.070350231258512,True,False,-0.2507442388891269,-0.0670975688183263,-0.0732862648681838
69,close,5,93,3,macds,4,239,3,4,0.06,758,745,202,305,434,313,174,548,341,239,213,153,148,410,909,670,363,350,746,546,374,312,333,858,285,984,553,512,580,702,18,39,2,8,317,9,11,52,16,715,6,9,0.35,0.14,0.05,0.98,0.06,0.9,False,True,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,30.25877332682128,True,False,-0.2179967490625912,-0.0671017916102519,-0.0731007817765147
70,HLC/3,4,115,4,macdh,3,370,5,8,0.3,2802,538,165,372,187,340,182,558,156,359,480,139,111,423,818,502,417,318,656,582,447,395,953,810,867,869,33,261,647,953,5,21,72,14,428,8,47,32,20,751,8,4,0.4,0.04,0.0186320004760107,0.9253218172968444,0.0344425609854636,0.4696411461522085,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,26.97541037200809,True,False,-0.5366176911556622,-0.1026401564653275,-0.10992181894033
71,HLCC/4,6,95,3,macd,4,130,3,9,0.19,571,204,288,373,355,111,348,441,158,317,750,181,208,270,978,835,399,392,834,505,427,348,883,854,973,155,680,688,449,916,3,22,29,14,776,4,24,81,14,575,12,16,0.11,0.19,0.0950944274695586,0.15,0.0815082307348429,0.4,True,False,True,False,False,True,False,True,True,True,True,False,True,True,False,True,True,51.69122749086532,True,False,-0.3123487259841286,-0.120613732807583,-0.1270884485884758
72,low,6,129,3,macdh,3,162,3,6,0.25,2612,831,90,133,825,363,219,843,395,144,27,126,105,42,728,670,452,316,753,563,449,271,341,650,739,324,551,835,320,871,13,58,55,7,79,3,48,89,15,384,15,11,0.01,0.15,0.01,0.93,0.05,0.99,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,23.689112137553057,True,False,-0.4292794502163535,-0.0966782548759949,-0.1070741071302307
73,HLCC/4,6,115,3,macd,3,55,4,12,0.35,2862,207,205,315,747,381,27,400,240,103,957,122,42,445,883,733,469,262,706,512,426,256,62,891,746,441,452,191,469,238,4,60,55,4,753,11,27,27,10,193,18,16,0.14,0.2,0.04,0.81,0.05,0.99,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,39.28286543856376,True,False,-0.2576800552597739,-0.0648036588942353,-0.0709359711262831
74,low,5,99,4,macdh,3,310,6,17,0.36,1238,844,269,372,557,251,243,518,397,11,889,54,119,873,757,643,274,256,584,533,435,334,153,596,878,90,155,941,849,274,5,6,53,14,263,12,48,56,6,257,17,11,0.24,0.15,0.0351897525995669,0.1,0.0743352303776785,0.7652081521467432,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,45.123361696558334,True,False,-0.4799886195192867,-0.0814988967788998,-0.0873152449926746
75,HLC/3,6,108,3,macdh,3,277,5,2,0.1,2846,611,312,263,349,105,320,419,178,339,545,17,65,824,845,665,367,350,955,775,456,332,410,552,167,132,242,786,620,749,9,13,93,14,533,6,14,93,18,302,18,16,0.06,0.15,0.01,0.83,0.01,0.84,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,31.62277660168379,True,False,-0.5168007711609048,-0.0979711618071262,-0.1052181408711928
76,HLCC/4,6,116,3,macdh,3,384,6,13,0.08,743,242,53,350,201,47,223,17,256,63,782,330,183,501,979,963,362,251,945,719,439,376,299,332,463,877,367,174,755,922,16,55,46,9,712,2,33,67,15,397,2,1,0.16,0.22,0.1212885444855492,0.23,0.056638182705976,0.2230228326579071,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,22.27310477610025,True,False,-0.4212415218279519,-0.0955627319758745,-0.1039023455880886
77,OHLC/4,6,91,4,macds,3,292,4,4,0.11,1297,580,175,367,751,207,4,90,47,285,836,167,319,735,737,660,353,313,888,722,379,316,35,683,876,107,917,156,905,130,13,44,10,5,149,9,22,100,10,812,1,16,0.05,0.32,0.0135017146543991,0.4877993571460846,0.0207827543239362,0.3555714688854023,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,31.62277660168379,True,False,-0.3044929721389792,-0.0942131250938111,-0.1008936795598178
78,HLCC/4,5,101,3,macds,4,31,4,12,0.24,2107,251,9,104,59,182,212,226,132,133,503,331,397,145,896,741,360,293,762,542,361,345,966,606,681,68,520,527,308,229,2,50,80,18,27,14,31,93,19,916,4,10,0.08,0.39,0.1,0.16,0.1522136722729274,0.28,False,True,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,26.243980191166685,True,False,-0.2844612147269423,-0.0889976784208791,-0.0957914481307394
79,high,5,100,3,macds,4,256,2,5,0.33,2935,492,71,94,71,180,344,878,20,348,373,207,68,11,715,566,297,265,735,649,496,423,153,911,931,617,590,510,534,229,21,56,27,17,329,15,34,20,16,988,20,21,0.02,0.04,0.18,0.26,0.2027882623013048,0.51,True,True,True,False,False,True,True,False,False,True,False,False,True,True,True,False,True,20.04077994181094,True,False,-0.2077534329220183,-0.0806154867999167,-0.0856942048050602
80,close,5,107,3,macd,3,208,5,5,0.16,315,792,197,130,194,219,82,658,215,101,127,35,303,9,967,930,376,305,710,702,304,274,695,785,106,435,936,316,413,401,15,56,31,8,775,11,13,57,13,423,7,25,0.03,0.3,0.06,0.15,0.08,0.14,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,True,False,19.922421639735628,True,False,-0.21609559666815,-0.0426412322427847,-0.0488342583173054
81,OHLC/4,5,101,3,macd,4,184,5,7,0.28,2021,865,386,104,198,144,178,989,63,364,6,302,211,713,674,628,492,260,902,768,342,334,75,758,629,43,134,435,530,836,4,59,91,19,609,10,37,4,1,925,24,18,0.37,0.34,0.02,0.84,0.04,0.83,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,25.71587668651997,True,False,-0.3189998265183285,-0.0966413354655495,-0.1041223724001327
82,close,4,93,3,macdh,4,18,3,8,0.27,1129,929,386,203,914,352,173,783,119,147,400,197,134,321,638,502,486,403,850,741,379,360,959,934,926,462,307,488,223,161,18,30,75,15,99,7,13,3,8,831,12,1,0.39,0.34,0.0330038256746008,0.1,0.0714170985685394,0.2721831215618712,True,True,True,False,False,True,True,False,True,True,True,True,True,False,True,True,False,24.96579950408612,True,False,-0.4957049740359729,-0.1272355540205986,-0.1398377573260892
83,close,4,118,3,macdh,4,63,4,18,0.37,663,343,172,298,715,191,176,399,354,26,93,5,54,6,735,559,459,448,817,692,428,281,342,808,322,37,447,364,994,4,12,15,28,2,994,11,15,33,13,992,9,3,0.13,0.37,0.0163403316489568,0.83,0.0426730297939785,0.4444510644827609,False,True,True,True,False,False,True,False,True,True,True,True,False,True,False,False,False,22.792870434334848,True,False,-0.5334191920525628,-0.1273645647180626,-0.1391166868082411
84,OHLC/4,5,133,3,macdh,3,170,3,2,0.27,1813,884,184,91,98,345,278,134,188,358,339,170,167,444,860,684,349,340,968,619,485,451,663,816,235,479,242,557,621,652,27,56,70,14,171,14,41,84,6,363,17,6,0.23,0.26,0.14,0.23,0.0623498510204078,0.2164353176737732,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,21.0023887930042,True,False,-0.4675265156487679,-0.1057957482321426,-0.1138812584991095
85,HLCC/4,5,121,3,macds,3,288,5,13,0.15,805,841,236,247,967,148,351,44,18,31,878,333,301,606,878,724,448,381,995,522,370,336,991,708,947,217,838,332,930,511,20,52,10,11,804,17,47,36,18,303,9,15,0.07,0.02,0.02,0.86,0.04,0.94,True,False,False,False,True,True,True,False,True,False,True,True,False,True,False,True,True,22.644745897669864,True,False,-0.2369916419933085,-0.0558897320721678,-0.0627725448562484
86,high,5,117,4,macdh,3,183,4,2,0.34,833,907,95,157,967,19,217,520,149,151,887,278,348,557,903,586,320,295,992,827,465,305,622,55,385,515,825,672,239,672,19,47,12,3,41,8,33,76,14,105,16,12,0.02,0.18,0.1125420623140778,0.18,0.0572128457835451,0.1992037314485711,True,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,34.89934756734961,True,False,-0.4858902263879284,-0.0996650563413664,-0.1052478110148811
87,open,6,113,4,macd,3,134,4,5,0.39,412,267,325,392,148,345,393,205,371,78,751,323,395,94,777,748,480,306,958,859,496,476,762,30,776,547,743,629,422,266,25,58,82,6,683,12,48,79,10,375,25,15,0.18,0.34,0.04,1.0,0.05,0.96,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,True,29.841657073631563,True,False,-0.237413617831429,-0.0542267203422299,-0.0611437937702095
88,close,6,104,4,macd,4,168,4,8,0.3,2492,572,90,51,639,372,215,123,198,7,302,67,103,262,999,963,460,346,829,804,478,325,500,784,475,56,652,585,98,285,8,10,38,2,518,17,35,47,17,389,5,16,0.03,0.04,0.22,0.23,0.2164978138338667,0.43,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,36.699571733330366,True,False,-0.2832673769040808,-0.0891712458319088,-0.0957539718373549
89,close,4,114,4,macd,4,225,3,13,0.01,2760,254,141,224,152,393,93,979,135,308,257,384,238,93,950,758,389,299,777,724,402,383,682,636,634,972,536,982,392,331,4,28,30,8,612,9,49,45,7,788,12,11,0.36,0.03,0.06,0.14,0.1,0.16,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,23.697340001922413,True,False,-0.2098361996172791,-0.0635540280130719,-0.0696253931985856
90,open,5,101,4,macdh,4,330,4,6,0.4,297,408,248,139,197,389,177,285,193,212,204,201,325,322,861,562,442,409,568,503,498,360,595,753,477,325,811,542,65,297,15,44,25,11,214,4,32,96,12,758,5,1,0.27,0.37,0.33,0.46,0.34,0.45,True,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False,22.27310477610025,True,False,-0.4212415218279519,-0.0955627319758745,-0.1039023455880886
91,close,5,99,3,macd,4,52,4,12,0.02,442,375,228,173,516,225,356,828,288,135,717,128,48,300,886,689,330,298,939,928,499,463,634,241,887,303,733,538,356,189,12,48,97,1,606,4,47,31,6,111,21,25,0.34,0.26,0.04,0.83,0.05,0.8,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,39.26871181525478,True,False,-0.3000250528305597,-0.0958343227725339,-0.1026244757532847
92,HLC/3,5,132,4,macd,4,46,3,2,0.12,1003,270,101,67,588,364,33,744,178,230,713,300,239,570,918,654,337,300,844,768,490,258,571,1000,752,302,522,929,355,286,4,26,65,4,761,6,45,58,18,126,21,17,0.21,0.08,0.2,0.25,0.1297815720653155,0.4700529085709707,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,25.176353788358583,True,False,-0.2606848296167093,-0.0934043202564357,-0.099612391541593
93,HLC/3,5,113,3,macds,3,7,4,17,0.29,1306,956,88,332,390,45,271,933,111,256,983,308,285,168,950,790,361,278,794,602,492,258,762,109,618,838,46,721,321,505,3,23,95,6,519,2,27,26,1,5,18,3,0.16,0.35,0.0314192096385996,0.5080679837961402,0.0473637749666969,0.4982029412958724,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,29.14793638236926,True,False,-0.2299330140386989,-0.0578051607137561,-0.0641938599818468
94,high,6,112,3,macd,3,126,4,17,0.26,854,374,97,371,395,57,235,460,280,84,903,222,340,435,744,660,408,398,609,600,448,257,611,210,795,60,357,409,289,783,5,44,48,18,467,4,18,100,6,624,15,8,0.13,0.2,0.04,0.98,0.05,0.86,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,40.586249399917946,True,False,-0.2553763642839059,-0.062226560115221,-0.0667454910909501
95,HLC/3,5,96,4,macds,4,181,4,19,0.37,1374,336,249,174,636,140,56,393,316,123,836,112,308,984,844,545,372,256,958,638,395,346,83,170,803,181,754,64,669,465,20,31,26,8,230,3,49,99,9,410,23,8,0.23,0.03,0.0248868778280573,0.0497737556561147,0.0270991496357074,0.0991780583798259,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,23.05488282925003,True,False,-0.3194162383133789,-0.1087732152427085,-0.1157669880635784
96,HLC/3,4,103,3,macdh,3,310,6,13,0.4,1115,325,78,127,234,317,82,341,94,275,770,239,42,977,994,771,385,324,776,691,346,295,359,49,531,934,522,238,10,102,6,17,83,16,889,10,38,52,1,204,5,24,0.08,0.38,0.1095549879769983,0.17,0.0563700320688724,0.2713947505005045,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,True,True,49.51991906295561,True,False,-0.5399040844986315,-0.0896342834462498,-0.0944996017811908
97,low,4,132,4,macdh,3,227,2,4,0.37,1874,300,307,242,129,314,237,902,51,104,11,392,117,216,994,541,472,443,812,515,480,296,179,389,935,720,865,4,751,708,22,60,7,5,935,17,47,35,10,923,17,20,0.04,0.01,0.31,0.65,0.25,0.42,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,22.27310477610025,True,False,-0.42124152182795194,-0.09556273197587453,-0.1039023455880886
98,HLCC/4,6,93,4,macdh,3,195,5,19,0.19,1379,484,9,155,850,358,70,914,59,92,482,328,29,977,679,677,320,269,998,918,300,262,704,674,286,275,662,513,459,346,13,51,60,17,387,9,46,51,20,60,14,12,0.35,0.39,0.05,0.9,0.04,0.91,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,34.81449609371715,True,False,-0.4826780227043736,-0.09126573677350379,-0.09844626781651998
99,OHLC/4,4,127,3,macdh,3,152,3,5,0.14,263,775,67,253,466,214,132,197,46,287,146,158,49,601,713,669,365,256,716,694,491,311,712,743,656,940,971,820,920,980,27,30,81,8,132,7,36,33,7,268,18,25,0.19,0.04,0.01,0.8,0.04,0.85,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,28.114499228561204,True,False,-0.4786690576074258,-0.10568114972498764,-0.11361810113631855
100,HL/2,6,104,4,macdh,3,217,4,9,0.3,2609,861,141,258,586,133,196,592,241,218,613,296,107,138,734,560,357,268,973,813,327,266,52,908,979,558,576,473,339,691,5,14,38,1,62,12,30,53,13,741,22,12,0.15,0.16,0.7156147811578887,0.7737136595327717,0.5743747139266102,0.6397536176310882,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0.0,True,True,-0.4731389931553021,-0.0889552669755392,-0.09592963448872585
101,OHLC/4,6,129,3,macdh,3,136,6,10,0.19,993,984,360,239,402,62,81,609,249,219,326,388,359,846,962,762,326,304,878,530,455,363,2,253,945,520,113,275,669,9,2,14,60,12,56,12,39,63,7,897,16,18,0.33,0.18,1.14,1.08,1.13,1.13,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
102,HLC/3,6,111,3,macdh,4,76,6,19,0.37,799,277,148,104,68,280,328,728,155,259,643,207,253,409,795,744,378,272,873,742,465,292,841,324,534,950,995,100,982,907,26,33,61,5,752,17,31,82,10,162,7,7,0.2,0.09,1.08,1.06,1.09,1.15,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
103,OHLC/4,5,124,4,macdh,4,111,6,20,0.2,1486,618,203,300,946,284,117,461,196,45,544,199,56,558,934,559,392,340,810,515,288,260,230,665,237,271,641,238,931,810,15,24,37,7,851,6,46,67,5,297,13,6,0.21,0.28,1.17,1.2,1.09,1.14,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
104,high,4,130,3,macd,4,392,6,4,0.02,2020,342,321,126,314,229,208,644,103,256,682,396,333,160,843,553,440,366,720,692,389,319,375,570,670,65,841,899,775,431,21,55,14,13,355,6,27,46,12,233,25,13,0.02,0.07,1.03,1.02,1.02,1.11,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
105,high,5,106,3,macd,3,334,6,17,0.29,2507,468,329,112,79,329,241,316,178,331,318,96,290,605,898,660,462,461,864,733,456,307,510,245,946,553,662,695,440,983,19,25,49,7,958,18,21,36,9,899,7,3,0.01,0.21,1.02,1.18,1.14,1.15,False,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
106,close,6,95,4,macds,3,96,6,15,0.32,2192,859,385,237,668,238,360,433,236,82,173,21,313,856,947,919,357,267,950,866,467,463,17,564,412,841,344,356,620,843,2,54,60,17,556,3,20,46,18,848,15,11,0.39,0.37,1.2,1.02,1.12,1.18,True,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
107,open,5,108,4,macds,4,74,6,11,0.12,2063,236,350,350,770,87,108,153,225,164,183,327,54,495,843,614,456,336,940,656,491,479,946,217,619,866,363,569,980,875,2,50,52,9,273,7,24,90,18,386,8,1,0.35,0.24,1.2,1.08,1.13,1.03,False,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
108,HLCC/4,5,102,4,macds,4,85,6,4,0.38,952,209,146,281,430,276,70,508,63,392,520,206,104,595,949,874,487,252,816,536,493,465,847,928,818,250,118,940,80,35,9,52,45,3,108,3,43,17,6,484,7,18,0.03,0.21,1.07,1.12,1.16,1.09,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
109,HLCC/4,5,114,3,macdh,3,322,6,13,0.1,1205,731,181,207,130,205,294,36,54,350,92,298,20,985,800,767,410,401,965,588,460,450,695,962,471,251,554,195,298,221,26,37,43,4,80,8,48,14,6,844,19,24,0.29,0.14,1.05,1.11,1.17,1.2,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
110,HL/2,6,131,4,macd,3,72,6,6,0.17,923,877,192,199,572,109,269,801,239,239,803,309,149,667,793,696,382,294,721,719,456,321,87,98,836,971,858,935,82,109,28,48,48,19,143,9,50,39,14,404,12,15,0.06,0.15,1.07,1.0,1.07,1.08,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
111,OHLC/4,5,98,3,macdh,3,99,6,13,0.07,527,494,327,358,864,17,295,691,217,27,911,100,162,952,847,520,420,352,913,752,380,295,148,878,410,675,866,975,98,878,21,59,28,7,234,2,42,18,5,663,15,21,0.12,0.32,1.02,1.06,1.13,1.04,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
112,low,6,110,4,macd,4,95,6,7,0.02,2445,266,218,148,386,43,60,198,8,260,806,241,23,40,752,594,353,287,973,792,484,318,322,249,444,909,967,873,270,888,22,46,68,14,63,5,19,62,8,882,5,8,0.11,0.1,1.11,1.01,1.01,1.2,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
113,HLC/3,4,111,4,macdh,3,196,6,6,0.32,1758,249,174,281,65,48,200,736,218,178,566,106,107,535,674,667,491,286,796,624,498,460,39,410,848,25,248,877,97,514,25,34,52,19,425,2,49,88,1,671,16,25,0.39,0.19,1.09,1.01,1.17,1.13,False,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
114,open,5,89,3,macd,3,294,6,1,0.07,1516,936,49,356,520,228,131,41,399,263,245,39,398,121,744,609,285,268,787,635,440,255,355,472,241,58,199,817,230,157,14,31,72,14,987,2,30,71,20,475,18,18,0.2,0.15,1.01,1.05,1.18,1.0,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
