,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
62,HLC/3,131,421,9,macdh,228,2,6,5,0.32,2712,256,116,36,677,14,158,912,33,80,835,325,205,8,874,506,479,365,955,841,309,273,564,977,764,37,469,768,904,788,26,60,3,7,383,13,17,97,14,321,6,16,0.4,0.36,1.01,1.11,1.08,1.03,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
63,low,127,494,8,macdh,179,2,6,16,0.19,1978,313,81,255,300,327,60,950,15,197,684,27,317,597,995,962,494,311,759,733,416,366,575,339,595,978,740,435,7,835,25,54,34,6,35,8,15,39,8,62,24,6,0.36,0.21,1.04,1.17,1.19,1.19,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
64,close,128,550,10,macd,314,2,6,7,0.03,2942,801,14,298,488,74,186,638,116,200,167,74,211,800,901,647,496,449,891,734,450,332,252,77,355,132,443,597,773,433,24,54,57,16,321,7,30,83,9,463,20,18,0.2,0.19,1.15,1.17,1.13,1.02,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
65,HL/2,109,534,9,macd,381,3,6,5,0.4,2594,508,261,215,534,29,338,549,97,92,349,370,78,889,583,502,454,333,743,636,499,315,478,238,969,674,81,699,508,151,23,34,68,20,925,10,12,5,18,101,19,8,0.2,0.02,1.15,1.14,1.07,1.03,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
66,OHLC/4,133,544,12,macdh,18,3,6,3,0.14,2252,754,168,15,510,143,92,945,251,110,138,235,106,102,982,847,439,438,930,574,491,254,53,503,811,450,374,457,627,475,22,44,73,12,109,5,50,72,16,826,2,8,0.13,0.24,1.19,1.1,1.15,1.11,True,False,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
67,OHLC/4,116,530,8,macd,278,2,6,15,0.22,1906,236,368,123,527,362,87,226,96,391,484,42,254,304,972,598,450,389,922,555,473,468,564,341,706,489,885,293,29,13,17,51,93,12,364,3,46,94,12,636,4,22,0.05,0.22,1.15,1.0,1.04,1.17,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
68,open,141,397,9,macdh,182,2,6,4,0.35,1072,835,360,162,430,83,199,686,267,82,93,202,83,484,874,774,437,276,757,717,354,338,953,198,375,368,361,209,53,3,6,16,59,14,37,2,16,2,6,421,1,25,0.18,0.14,1.12,1.1,1.14,1.17,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
69,open,145,573,10,macd,5,3,6,7,0.15,2414,963,340,330,217,283,128,776,167,205,994,128,88,951,878,598,373,265,977,784,499,320,740,332,321,272,783,351,849,550,14,20,30,1,593,16,36,82,19,909,18,5,0.23,0.02,1.11,1.05,1.05,1.2,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
70,open,113,545,11,macd,222,2,6,18,0.02,836,372,230,268,897,368,293,900,148,380,185,2,12,972,589,519,372,324,835,737,396,289,77,884,614,363,44,486,814,375,14,34,63,8,948,3,30,17,15,13,9,7,0.02,0.02,1.11,1.01,1.06,1.06,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
71,HLCC/4,126,443,10,macdh,2,3,6,19,0.33,473,499,44,400,696,108,80,339,301,264,632,301,81,611,958,869,354,269,700,555,395,362,437,824,381,129,481,908,995,372,15,59,39,7,177,11,34,102,17,656,24,1,0.24,0.4,1.13,1.07,1.0,1.03,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
72,HLCC/4,116,479,11,macd,174,3,6,6,0.07,788,395,110,264,894,265,262,939,166,58,590,328,252,971,604,525,435,346,999,850,497,450,5,420,98,798,240,815,284,535,14,42,39,1,762,2,35,8,13,46,24,17,0.39,0.09,1.09,1.19,1.12,1.18,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
73,HLCC/4,120,559,11,macds,203,2,6,3,0.22,298,937,360,297,548,109,201,51,35,234,835,126,337,636,651,637,397,381,914,886,346,310,885,6,659,213,900,842,978,704,4,35,97,3,653,9,25,57,5,636,20,16,0.18,0.4,1.04,1.13,1.11,1.1,True,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
74,low,103,533,11,macdh,194,2,6,12,0.39,1869,791,365,49,116,387,132,171,225,43,556,32,176,264,971,567,459,370,813,560,400,285,938,988,578,21,148,719,696,168,19,20,98,20,949,9,15,31,7,997,24,15,0.34,0.06,1.17,1.13,1.18,1.06,False,True,False,False,True,False,True,True,False,False,True,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
75,high,119,465,12,macdh,374,2,6,14,0.25,2478,485,6,318,660,357,208,709,7,161,264,131,60,138,683,544,412,324,938,599,460,459,994,334,55,774,916,524,893,6,16,24,53,13,67,18,45,39,14,443,9,18,0.13,0.16,1.17,1.1,1.17,1.0,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
76,HLC/3,139,472,9,macd,262,2,6,13,0.11,2640,403,227,355,553,239,153,63,204,312,592,203,87,548,645,565,450,275,817,763,422,274,217,245,931,679,8,936,344,462,13,46,81,13,715,11,19,78,7,485,22,10,0.12,0.14,1.03,1.07,1.06,1.15,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
77,HLCC/4,150,491,11,macds,134,3,6,6,0.37,879,813,117,130,126,162,399,974,398,133,365,164,298,704,838,711,386,369,867,771,363,362,951,496,411,334,556,180,557,57,13,19,47,16,678,6,17,43,19,605,6,14,0.36,0.33,1.0,1.0,1.02,1.17,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
78,high,123,437,10,macds,134,3,6,15,0.37,884,288,364,5,773,50,196,832,227,10,942,297,8,292,844,687,486,318,618,526,431,403,410,937,414,221,708,448,506,574,27,49,38,17,390,13,41,26,1,249,10,21,0.33,0.27,1.03,1.07,1.17,1.15,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
79,high,125,535,11,macdh,187,2,6,5,0.39,889,672,345,93,280,319,379,331,157,125,214,188,129,743,796,566,472,381,780,577,345,280,675,423,742,366,571,573,517,460,15,25,69,20,326,14,49,50,11,395,18,12,0.39,0.32,1.02,1.05,1.08,1.12,True,True,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
