,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
57,250,89,20,ema,StochAstic_k,337,67,6,14,0.09,406,517,300,116,403,93,71,676,275,320,87,211,127,618,933,794,433,289,886,760,428,252,747,8,822,775,131,355,85,268,12,31,77,8,961,16,43,94,7,629,20,7,0.04,0.11,1.14,1.03,1.15,1.07,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
58,275,94,24,sma,StochAstic_k,238,76,6,2,0.04,1150,966,184,280,863,268,58,531,317,375,880,278,207,425,726,515,412,410,791,773,499,346,351,639,932,980,613,822,548,389,12,30,97,10,997,18,36,61,4,497,16,14,0.39,0.02,1.13,1.15,1.05,1.08,False,True,True,False,False,True,False,False,False,True,True,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
59,294,89,23,ema,StochAstic_d,327,65,6,17,0.38,377,970,309,59,53,209,191,46,222,250,551,64,143,937,876,815,355,274,802,636,494,476,268,705,845,921,341,114,365,313,11,14,26,20,178,8,34,98,8,99,1,9,0.12,0.15,1.0,1.17,1.08,1.15,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
60,338,97,25,wma,StochAstic_k,56,62,6,15,0.09,1531,967,212,67,376,333,74,31,333,35,96,50,162,272,988,888,429,298,780,586,499,484,802,594,763,349,571,259,86,834,5,39,25,4,27,13,42,65,13,957,7,3,0.08,0.33,1.08,1.18,1.17,1.07,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
61,355,114,18,sma,StochAstic_k,387,69,6,20,0.17,1314,209,23,79,573,206,85,281,46,247,329,173,225,581,701,604,449,316,666,561,490,379,289,899,40,915,618,221,255,915,9,48,41,3,891,2,39,18,7,379,13,23,0.07,0.21,1.12,1.18,1.02,1.09,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
62,280,78,23,sma,StochAstic_d,198,77,6,2,0.4,2827,898,21,203,478,218,16,93,346,172,506,239,342,962,832,706,497,265,839,739,308,305,398,975,441,442,811,162,202,332,12,49,36,12,400,3,31,100,8,851,11,9,0.16,0.34,1.05,1.18,1.09,1.04,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
63,280,99,17,wma,StochAstic_k,172,79,6,5,0.39,369,442,3,65,42,229,55,496,344,105,679,288,93,444,998,816,312,301,927,850,485,424,733,136,303,848,861,468,566,926,24,44,17,14,234,15,27,63,17,510,11,9,0.4,0.22,1.11,1.03,1.04,1.16,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
64,368,98,23,sma,StochAstic_k,67,70,6,10,0.32,239,862,374,398,975,256,126,121,248,315,120,287,134,911,897,829,496,391,823,552,398,331,760,233,873,707,732,718,652,750,10,43,9,8,620,13,22,36,7,945,25,15,0.09,0.15,1.12,1.02,1.18,1.06,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
65,257,109,22,ema,StochAstic_k,245,80,6,2,0.14,661,287,155,300,741,264,169,335,94,390,709,210,75,827,888,542,389,302,770,516,497,445,403,289,515,106,776,844,817,468,20,59,59,13,344,7,27,27,7,942,19,20,0.15,0.18,1.01,1.05,1.02,1.17,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
66,329,102,22,ema,StochAstic_d,100,65,6,6,0.04,587,905,366,157,96,285,183,123,283,374,206,151,126,661,783,575,289,262,607,583,277,269,454,989,676,35,896,574,254,10,29,50,82,3,576,17,37,73,7,976,1,15,0.26,0.1,1.17,1.19,1.16,1.0,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
67,252,91,18,ema,StochAstic_k,173,63,6,19,0.22,504,691,387,64,776,187,362,898,220,377,548,287,308,202,790,702,477,270,712,598,472,273,791,874,870,164,152,77,607,155,6,43,18,12,135,16,47,87,9,127,8,23,0.34,0.37,1.06,1.08,1.06,1.12,True,True,True,True,False,True,False,False,True,True,False,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
68,284,95,17,sma,StochAstic_k,62,80,6,6,0.25,1065,215,358,258,285,316,279,824,324,139,389,396,359,704,882,874,360,308,867,675,437,251,373,858,223,454,929,932,854,690,23,36,25,6,539,12,39,80,15,118,12,11,0.34,0.02,1.2,1.1,1.1,1.01,True,True,True,False,False,False,True,False,True,True,True,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
69,363,86,19,sma,StochAstic_d,209,71,6,5,0.13,285,363,188,358,966,60,189,750,353,306,996,34,92,786,570,566,314,292,594,514,430,343,595,693,343,70,55,633,76,844,3,36,8,18,649,15,42,32,11,943,11,10,0.3,0.32,1.11,1.04,1.12,1.16,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
70,343,111,19,wma,StochAstic_d,235,75,6,18,0.02,2339,971,152,64,78,374,26,229,46,110,108,271,81,614,783,529,476,460,764,685,317,294,993,490,832,363,20,537,898,289,21,43,66,19,253,3,24,59,14,91,23,23,0.21,0.07,1.14,1.1,1.12,1.02,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
71,286,85,20,ema,StochAstic_d,392,66,6,16,0.12,1008,678,7,80,38,282,392,442,315,152,812,67,33,370,964,671,493,356,726,622,466,272,174,919,873,225,683,577,216,837,25,28,89,9,503,7,34,15,1,312,22,21,0.27,0.15,1.18,1.19,1.12,1.13,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
72,269,103,20,sma,StochAstic_k,115,57,6,6,0.04,2929,320,295,203,68,60,228,96,300,191,923,93,298,696,641,570,448,334,941,653,391,376,595,446,857,597,30,622,901,396,3,52,64,15,183,4,14,82,6,786,16,13,0.21,0.33,1.14,1.02,1.02,1.06,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
73,279,97,17,ema,StochAstic_k,151,81,6,5,0.14,1298,999,389,305,445,266,292,988,249,335,830,298,310,313,929,577,490,379,626,573,266,262,682,494,316,840,705,85,344,164,16,55,12,9,431,16,41,13,15,544,3,7,0.23,0.03,1.06,1.03,1.1,1.1,True,True,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
74,313,104,16,wma,StochAstic_k,99,73,6,3,0.19,1751,312,222,269,860,154,368,852,123,228,214,185,152,840,717,633,372,328,763,667,435,347,824,620,971,746,280,43,253,391,25,51,104,13,230,14,52,48,5,142,20,19,0.01,0.17,1.06,1.12,1.04,1.13,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
75,278,110,25,wma,StochAstic_d,351,55,6,6,0.1,1898,221,317,59,473,30,219,288,20,314,523,42,347,267,997,887,407,323,952,702,473,346,678,669,647,173,927,345,203,938,19,21,6,6,322,8,39,7,1,696,2,18,0.03,0.08,1.12,1.01,1.02,1.11,False,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
76,303,107,22,sma,StochAstic_k,332,69,6,10,0.35,2168,972,370,336,46,343,103,181,363,14,353,190,159,117,714,664,498,445,780,574,459,269,64,907,859,586,564,134,316,174,5,22,96,7,749,13,35,90,8,843,21,25,0.02,0.11,1.03,1.05,1.06,1.07,False,False,True,True,False,False,True,False,True,True,True,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
77,327,84,17,ema,StochAstic_k,275,79,6,10,0.13,289,847,293,79,100,283,318,254,141,342,171,35,347,283,671,664,316,298,717,613,469,431,499,807,839,407,321,590,213,895,25,58,19,12,73,15,36,78,16,147,15,1,0.17,0.3,1.09,1.18,1.2,1.14,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
78,305,94,18,ema,StochAstic_k,132,79,6,3,0.16,1341,697,55,6,975,63,47,876,281,243,657,177,296,564,918,898,381,376,822,573,386,330,199,301,364,298,112,881,772,943,29,43,91,13,879,3,44,23,19,844,14,19,0.29,0.08,1.2,1.17,1.01,1.07,False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
79,274,109,16,wma,StochAstic_k,8,70,6,6,0.05,1413,271,91,136,716,376,312,540,116,328,173,298,137,647,863,836,418,268,856,551,451,345,63,355,61,637,692,958,289,448,12,33,45,17,186,4,37,88,5,187,13,18,0.34,0.02,1.06,1.01,1.11,1.11,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
80,350,97,19,wma,StochAstic_d,172,76,6,5,0.37,580,651,383,109,214,3,329,563,29,45,480,95,22,382,924,682,397,340,802,775,427,260,692,456,209,929,33,573,837,77,9,48,55,8,474,2,27,32,19,666,24,18,0.19,0.32,1.05,1.19,1.02,1.04,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
81,334,96,19,sma,StochAstic_d,390,63,6,17,0.11,966,592,228,324,461,125,15,600,281,134,717,32,70,700,755,602,415,321,955,880,448,251,60,751,519,357,192,85,919,905,19,26,61,17,675,16,32,77,19,380,23,14,0.08,0.04,1.01,1.12,1.16,1.08,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
82,309,79,21,sma,StochAstic_k,400,77,6,20,0.26,266,229,47,198,478,221,45,986,221,86,150,168,49,836,703,695,387,374,819,805,417,258,891,195,493,50,690,373,67,810,16,50,76,8,559,16,35,29,16,933,11,19,0.24,0.4,1.13,1.12,1.01,1.07,False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
83,345,79,24,sma,StochAstic_d,341,56,6,2,0.26,2368,555,19,39,218,67,53,212,14,209,363,86,9,718,963,611,422,335,838,802,383,256,3,460,627,244,22,873,498,160,6,49,60,20,629,16,40,31,2,967,21,1,0.21,0.1,1.12,1.15,1.1,1.07,True,False,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
84,313,94,18,wma,StochAstic_d,244,71,6,6,0.28,2380,298,272,274,140,348,116,208,346,235,176,304,307,364,780,662,485,467,646,533,398,304,407,342,317,3,420,959,324,617,12,27,67,16,794,16,52,83,16,345,17,4,0.36,0.17,1.17,1.12,1.05,1.14,True,True,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
85,300,116,18,wma,StochAstic_k,277,79,6,13,0.37,2929,672,116,49,966,350,221,941,116,51,553,190,178,987,890,619,426,377,806,711,342,268,891,87,138,452,826,594,9,277,29,30,83,20,682,14,23,83,17,584,3,7,0.05,0.28,1.06,1.01,1.15,1.06,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
86,285,117,19,ema,StochAstic_k,143,56,6,15,0.04,2781,430,4,189,377,392,172,341,206,321,203,279,137,415,675,623,304,262,690,500,475,274,319,858,19,767,604,258,39,478,14,28,54,13,575,14,21,48,4,316,20,8,0.01,0.21,1.17,1.03,1.12,1.01,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
87,318,87,23,wma,StochAstic_d,208,62,6,5,0.31,2709,723,325,48,617,310,290,301,59,331,816,259,275,611,845,594,346,252,929,603,490,415,532,827,310,289,958,753,101,16,17,20,82,14,444,13,51,51,5,388,22,17,0.38,0.2,1.16,1.16,1.02,1.1,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
88,369,114,19,ema,StochAstic_d,178,66,6,3,0.37,1053,592,111,242,902,256,15,744,167,319,356,147,289,802,1000,664,375,361,675,624,495,341,553,300,446,16,150,425,545,114,28,29,93,17,400,18,34,59,6,583,13,10,0.3,0.19,1.09,1.18,1.08,1.02,False,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
89,250,115,17,ema,StochAstic_k,123,61,6,8,0.34,1239,909,278,77,340,371,107,336,6,146,196,188,190,465,880,762,414,339,813,675,372,362,936,383,894,80,296,780,475,141,16,56,43,13,879,17,36,57,14,531,15,11,0.32,0.37,1.08,1.1,1.14,1.01,False,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
90,361,103,24,sma,StochAstic_d,34,66,6,2,0.07,2033,566,374,243,18,139,374,22,238,206,730,341,351,298,809,697,360,327,740,698,488,375,542,830,596,562,707,215,752,154,30,44,22,19,485,11,50,95,6,914,10,4,0.35,0.12,1.19,1.12,1.2,1.07,True,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
91,255,115,17,sma,StochAstic_d,70,63,6,8,0.07,387,418,316,266,170,5,13,452,310,271,92,400,247,284,608,526,474,321,915,845,475,447,777,464,190,876,598,771,38,33,6,57,66,6,814,7,18,39,12,351,7,7,0.18,0.26,1.16,1.13,1.12,1.11,False,True,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
92,329,86,22,sma,StochAstic_d,243,65,6,20,0.26,2969,798,26,374,479,361,95,989,252,33,234,101,197,46,870,794,467,411,946,937,461,452,357,717,949,990,31,244,158,234,10,59,63,11,289,8,49,24,2,201,14,20,0.22,0.34,1.02,1.11,1.02,1.03,False,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
93,340,78,22,ema,StochAstic_k,317,80,6,17,0.29,319,214,28,384,835,337,389,869,168,119,962,386,290,485,955,699,314,277,965,621,477,382,413,939,468,604,824,465,704,500,16,57,91,15,316,18,23,3,9,217,7,10,0.33,0.02,1.02,1.12,1.14,1.03,False,True,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
94,364,81,21,wma,StochAstic_k,377,75,6,19,0.04,1885,728,397,288,276,48,71,543,388,116,913,314,79,413,991,847,433,403,738,653,391,266,599,612,801,93,863,410,86,849,24,26,36,5,588,2,51,49,8,564,19,24,0.24,0.26,1.09,1.01,1.13,1.04,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
95,309,101,25,sma,StochAstic_d,355,68,6,11,0.14,423,885,24,25,86,214,371,797,210,193,285,133,346,110,635,531,435,271,810,557,480,343,351,660,176,458,518,473,362,50,4,34,14,6,164,15,20,21,2,814,10,6,0.4,0.14,1.12,1.02,1.1,1.05,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
96,339,109,21,sma,StochAstic_k,269,62,6,9,0.04,2655,965,339,83,896,338,240,167,341,250,942,22,278,655,795,509,430,260,748,534,488,289,796,454,298,543,8,923,5,620,20,42,6,1,512,10,11,24,14,119,22,8,0.15,0.02,1.13,1.01,1.18,1.02,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
97,316,97,18,sma,StochAstic_k,199,68,6,4,0.24,1844,438,373,193,427,252,336,664,318,105,131,132,324,931,897,834,448,336,794,598,450,258,964,648,568,675,199,637,330,780,20,48,74,15,271,5,30,81,7,829,23,7,0.1,0.26,1.08,1.01,1.14,1.14,True,True,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
98,348,113,20,ema,StochAstic_k,280,58,6,1,0.1,2042,585,179,71,439,196,87,93,47,227,358,227,252,826,938,558,483,480,990,810,452,404,593,381,818,747,315,98,378,254,15,46,17,4,958,9,13,95,1,907,23,3,0.37,0.01,1.04,1.1,1.18,1.16,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
99,327,115,17,ema,StochAstic_d,19,66,6,13,0.12,983,690,229,46,209,48,135,201,300,46,949,138,241,418,707,652,406,359,724,606,428,286,615,724,875,848,575,443,115,347,25,46,52,9,892,4,18,52,7,126,25,9,0.09,0.23,1.04,1.07,1.1,1.17,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
100,325,115,16,ema,StochAstic_k,36,66,6,10,0.16,1548,880,392,355,465,99,124,127,203,288,838,131,342,834,842,649,411,406,969,839,449,440,392,266,125,208,40,479,758,964,6,24,79,15,270,7,27,61,17,11,20,20,0.11,0.08,1.08,1.14,1.04,1.15,False,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
101,311,114,18,ema,StochAstic_k,36,75,6,1,0.4,2289,835,213,123,835,368,248,76,5,110,870,189,320,887,599,583,303,298,900,558,441,260,266,199,192,322,969,172,383,611,15,16,42,5,118,4,32,67,4,643,14,13,0.01,0.06,1.16,1.19,1.18,1.06,False,False,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
102,274,90,16,wma,StochAstic_d,229,71,6,7,0.31,2909,884,107,10,775,111,393,159,73,188,118,51,260,984,925,792,380,317,767,603,434,364,332,233,930,611,929,367,69,663,22,59,42,14,812,2,8,50,3,562,18,2,0.35,0.18,1.09,1.05,1.16,1.17,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
103,354,96,18,ema,StochAstic_d,334,55,6,10,0.06,606,962,253,83,804,211,113,251,361,181,575,170,222,79,746,729,439,314,960,846,459,351,285,640,509,91,948,507,533,567,11,39,9,15,518,12,32,5,1,426,3,20,0.35,0.17,1.17,1.17,1.12,1.14,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
104,265,101,25,ema,StochAstic_k,15,79,6,4,0.05,1756,713,49,146,323,367,30,106,91,297,422,217,364,189,974,707,487,396,659,536,465,327,840,917,908,876,478,349,170,155,19,47,23,3,194,5,47,83,5,997,18,3,0.12,0.21,1.19,1.01,1.05,1.0,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
105,356,111,20,ema,StochAstic_k,318,65,6,8,0.28,676,854,263,70,346,345,190,891,140,331,281,283,57,141,911,848,468,360,772,577,402,320,20,944,620,379,698,932,257,965,14,33,39,16,124,3,25,58,12,234,8,6,0.22,0.3,1.05,1.12,1.02,1.18,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
106,363,94,21,sma,StochAstic_d,314,79,6,7,0.05,2375,337,328,322,249,220,229,673,390,30,775,349,56,933,874,766,490,305,902,843,471,385,342,1000,456,572,813,364,178,427,27,42,67,13,411,14,45,30,3,492,7,20,0.02,0.17,1.02,1.03,1.03,1.12,False,True,True,False,True,True,True,True,False,True,True,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
107,286,80,21,ema,StochAstic_d,333,70,6,16,0.14,651,560,376,30,830,258,145,683,31,261,429,309,295,560,968,908,471,328,860,561,478,376,33,118,459,961,676,646,262,835,26,57,83,8,264,9,39,34,12,219,9,7,0.28,0.08,1.11,1.1,1.17,1.1,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
108,358,85,21,sma,StochAstic_k,358,76,6,7,0.39,1936,969,39,362,655,22,240,487,183,289,891,400,28,437,626,528,466,285,838,636,445,346,570,946,352,513,814,528,212,88,4,5,22,12,965,13,16,66,10,991,16,1,0.25,0.38,1.07,1.19,1.06,1.18,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
109,310,116,23,sma,StochAstic_k,113,76,6,7,0.4,2239,834,23,180,515,197,47,938,176,78,759,218,311,475,964,831,459,336,871,775,300,279,763,873,754,602,447,965,729,932,22,37,95,5,922,3,45,8,2,678,8,20,0.19,0.16,1.0,1.15,1.01,1.13,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
110,297,100,24,sma,StochAstic_k,350,57,6,1,0.05,1481,967,373,242,208,330,400,65,135,327,156,89,59,769,941,827,394,356,724,597,284,256,892,649,438,223,361,542,952,414,2,27,40,14,356,8,50,20,19,464,3,19,0.01,0.37,1.1,1.1,1.15,1.1,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
111,310,95,19,ema,StochAstic_k,68,65,6,8,0.33,624,653,189,152,731,174,352,284,166,34,515,393,214,984,856,602,362,255,901,821,492,466,399,221,174,965,206,349,506,714,16,51,17,6,921,3,8,20,13,667,3,12,0.21,0.36,1.14,1.06,1.15,1.1,False,True,True,False,False,True,False,True,False,True,True,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
112,318,81,20,sma,StochAstic_d,378,71,6,2,0.37,1071,355,307,379,981,149,152,432,71,110,368,240,212,120,704,650,410,303,947,583,456,423,222,776,318,647,357,207,663,817,9,15,23,14,970,7,37,42,20,808,10,8,0.35,0.2,1.04,1.02,1.05,1.02,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
113,314,96,20,ema,StochAstic_k,27,75,6,6,0.02,1986,869,306,99,325,286,86,253,264,178,669,341,56,466,916,862,452,330,978,956,441,323,32,387,898,28,810,11,868,922,23,44,89,1,860,18,36,29,8,827,19,16,0.06,0.36,1.2,1.12,1.0,1.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
114,302,96,22,sma,StochAstic_k,388,64,6,6,0.31,483,716,230,150,440,147,213,660,354,77,49,365,38,686,773,725,486,426,972,910,496,429,47,291,528,195,703,964,22,56,6,37,41,7,993,8,13,21,12,616,12,21,0.12,0.15,1.09,1.0,1.07,1.02,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
115,295,108,17,wma,StochAstic_d,4,78,6,14,0.17,932,308,81,148,451,20,358,869,296,139,917,160,105,904,911,542,369,309,905,610,322,315,974,673,859,583,718,98,115,423,17,20,91,13,417,18,24,49,10,7,21,19,0.19,0.12,1.09,1.19,1.2,1.02,False,False,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
116,319,97,18,wma,StochAstic_k,150,61,6,10,0.05,2768,633,189,28,785,243,88,486,278,18,356,230,189,193,844,770,441,340,737,506,368,347,841,741,128,843,683,150,999,253,12,55,38,7,265,13,52,50,11,428,3,8,0.03,0.14,1.18,1.11,1.01,1.0,False,True,False,False,False,True,True,False,False,True,True,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
117,278,106,16,wma,StochAstic_d,248,70,6,2,0.39,1469,238,62,108,284,280,219,675,356,252,746,224,349,411,979,674,491,460,974,798,334,285,40,162,167,828,635,549,38,565,25,36,49,16,175,6,39,95,8,752,3,20,0.27,0.37,1.04,1.18,1.06,1.13,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
118,354,86,21,sma,StochAstic_k,397,56,6,8,0.22,2075,695,198,191,680,40,295,624,327,5,434,162,261,919,578,571,312,260,914,619,486,250,19,772,62,38,745,30,795,52,22,36,8,11,328,2,40,10,11,133,18,25,0.27,0.22,1.18,1.09,1.06,1.09,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
119,365,105,17,ema,StochAstic_k,194,58,6,9,0.04,1923,970,147,235,29,89,9,84,230,259,879,377,15,123,906,594,494,306,757,591,387,350,719,761,256,932,364,866,809,152,17,22,70,3,350,5,6,74,3,643,3,19,0.05,0.31,1.16,1.13,1.18,1.09,True,False,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
120,258,84,21,sma,StochAstic_d,184,67,6,7,0.12,476,552,365,267,971,77,318,108,5,64,972,158,137,175,906,734,464,295,849,685,460,276,263,70,693,441,949,685,639,6,8,28,14,6,943,18,24,2,16,134,4,16,0.2,0.26,1.09,1.09,1.03,1.12,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
121,315,107,19,wma,StochAstic_k,47,80,6,7,0.12,2889,315,367,239,783,164,311,651,250,349,803,61,192,482,995,797,490,406,986,604,498,407,952,740,704,637,145,42,417,505,23,33,30,4,742,14,20,27,16,829,9,13,0.32,0.3,1.04,1.2,1.19,1.07,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
122,250,96,17,ema,StochAstic_k,363,65,6,19,0.3,2121,673,257,237,986,385,193,449,399,244,151,33,246,999,923,553,476,302,983,712,426,331,311,577,664,715,533,338,578,874,11,50,38,12,247,12,28,22,17,944,16,15,0.28,0.29,1.02,1.02,1.01,1.06,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
