,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
58,624,366,23,ema,StochAstic_d,63,62,6,17,0.24,503,365,374,269,660,85,329,213,371,383,434,393,313,20,981,853,441,429,901,503,308,250,538,730,404,842,432,105,862,570,6,46,89,17,816,5,29,32,15,791,9,23,0.35,0.23,1.01,1.1,1.19,1.11,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
59,597,367,19,sma,StochAstic_k,306,59,6,17,0.32,987,595,203,97,10,237,267,575,387,185,5,106,364,270,959,905,405,392,599,523,459,378,530,946,278,957,833,2,162,577,21,50,68,1,762,8,21,15,14,940,21,10,0.08,0.16,1.09,1.14,1.16,1.2,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
60,529,347,22,wma,StochAstic_d,110,49,6,1,0.35,303,216,350,96,39,360,57,256,317,49,288,210,49,876,951,688,447,288,697,633,439,326,738,451,339,41,331,395,182,712,20,23,15,9,118,8,21,60,12,762,21,5,0.28,0.01,1.07,1.08,1.12,1.2,True,True,False,True,False,False,True,True,False,False,True,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
61,675,340,21,ema,StochAstic_d,235,70,6,14,0.15,548,811,377,108,929,344,275,563,123,302,246,337,110,539,797,550,393,346,939,845,406,367,871,326,529,408,7,99,269,899,29,59,75,13,818,9,10,73,1,740,14,22,0.19,0.01,1.01,1.19,1.04,1.04,False,True,False,True,False,False,True,False,True,True,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
62,521,423,23,ema,StochAstic_d,371,63,6,17,0.27,804,353,40,51,836,128,109,461,98,240,932,7,48,329,643,601,440,405,681,560,463,432,421,170,900,562,679,310,436,785,4,57,5,16,240,8,24,91,17,215,9,17,0.09,0.09,1.02,1.18,1.0,1.12,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
63,641,419,26,sma,StochAstic_d,384,67,6,9,0.22,2047,820,122,216,855,369,61,745,39,270,827,269,100,547,869,648,490,480,595,591,463,351,507,11,668,452,373,939,678,905,16,26,34,3,479,7,19,75,18,398,8,6,0.38,0.32,1.15,1.11,1.08,1.14,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
64,760,341,26,ema,StochAstic_k,21,52,6,1,0.18,2504,525,316,134,875,369,65,443,302,324,531,207,268,588,925,558,431,429,836,609,495,480,280,551,889,325,702,303,488,921,24,56,49,13,395,6,20,58,8,654,22,16,0.38,0.33,1.04,1.03,1.17,1.19,False,True,False,True,False,True,False,True,True,True,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
65,728,476,26,sma,StochAstic_k,148,56,6,11,0.05,1812,508,211,180,942,42,164,934,94,228,741,365,40,191,662,606,498,406,679,591,457,363,971,7,648,181,632,630,766,431,20,50,62,2,667,6,16,15,12,622,18,9,0.33,0.35,1.09,1.14,1.16,1.09,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
66,524,347,20,ema,StochAstic_d,287,54,6,16,0.2,1548,362,171,238,165,333,266,113,233,105,145,251,81,811,899,867,430,261,830,536,372,342,716,55,372,938,182,852,639,205,23,36,54,12,120,10,37,59,5,549,13,23,0.31,0.34,1.13,1.08,1.19,1.05,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
67,769,454,25,sma,StochAstic_d,347,56,6,13,0.24,724,206,22,279,776,146,181,239,245,145,399,144,59,732,866,616,492,293,598,597,320,259,35,920,874,931,491,868,253,214,11,35,53,5,93,5,30,27,2,714,3,13,0.03,0.14,1.0,1.05,1.11,1.12,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
68,614,492,24,wma,StochAstic_k,89,64,6,2,0.33,1142,447,361,165,102,268,42,418,333,224,855,252,2,992,731,594,498,343,964,814,493,327,119,634,96,436,100,989,608,883,11,14,36,11,657,11,42,101,4,652,24,6,0.01,0.07,1.02,1.13,1.16,1.2,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
69,767,462,17,sma,StochAstic_d,382,69,6,12,0.14,1146,875,34,115,985,116,375,254,110,259,187,190,32,884,924,569,393,327,771,530,389,354,768,372,255,773,211,901,865,53,4,32,99,16,170,4,26,51,10,105,8,16,0.35,0.3,1.05,1.14,1.06,1.14,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
70,604,448,22,sma,StochAstic_d,271,48,6,18,0.14,466,984,2,132,185,346,132,31,368,190,403,195,369,811,688,516,342,312,931,908,432,279,975,854,762,282,643,307,69,884,8,57,45,15,615,14,16,67,3,470,14,9,0.26,0.32,1.11,1.08,1.14,1.18,True,False,False,False,False,False,True,True,True,True,True,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
71,605,416,19,sma,StochAstic_d,305,47,6,7,0.04,947,599,139,133,539,271,221,593,338,300,251,79,261,364,709,522,366,269,770,544,428,323,421,442,859,249,390,213,209,659,19,36,36,11,446,7,45,53,2,218,1,17,0.19,0.37,1.14,1.12,1.02,1.08,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
72,543,397,22,ema,StochAstic_k,75,70,6,6,0.04,2432,901,183,10,628,201,151,289,277,398,601,175,248,871,878,693,383,254,939,660,484,379,367,977,306,541,18,101,551,47,30,31,99,19,630,2,41,27,1,578,14,20,0.14,0.19,1.06,1.03,1.18,1.1,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
73,602,481,24,ema,StochAstic_k,281,69,6,9,0.17,1441,812,192,148,740,41,110,199,192,171,359,210,355,213,844,651,331,313,864,670,487,290,947,680,660,373,253,377,449,934,25,57,61,15,578,13,25,59,7,755,5,2,0.02,0.07,1.06,1.14,1.17,1.13,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
74,550,481,19,wma,StochAstic_d,321,52,6,5,0.1,2515,261,191,101,204,319,366,204,251,83,542,217,163,876,859,619,285,271,925,850,345,338,574,953,351,706,109,615,506,86,3,58,68,9,51,12,31,82,17,683,1,15,0.27,0.31,1.02,1.14,1.2,1.12,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
75,677,395,23,ema,StochAstic_k,289,47,6,9,0.32,509,203,155,168,921,90,366,400,97,104,720,293,43,29,925,819,493,315,807,641,445,394,120,769,441,649,583,654,424,860,29,38,79,4,12,7,27,41,9,197,2,9,0.27,0.29,1.13,1.03,1.19,1.0,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
76,536,405,26,ema,StochAstic_d,296,60,6,14,0.19,2155,936,166,98,555,167,82,777,380,199,360,282,268,102,834,549,286,275,790,622,329,263,999,693,903,976,333,690,939,433,19,21,90,13,102,13,16,103,20,528,3,4,0.29,0.4,1.02,1.09,1.11,1.07,False,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
77,633,369,18,wma,StochAstic_d,397,47,6,3,0.02,1785,930,303,255,77,227,248,398,119,185,642,40,58,225,776,775,471,432,823,559,483,420,384,505,32,126,441,8,676,610,14,15,101,5,248,14,52,91,19,791,25,1,0.19,0.32,1.05,1.18,1.02,1.06,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
78,692,351,20,wma,StochAstic_k,186,52,6,13,0.38,460,542,41,362,186,165,312,318,263,37,652,199,71,452,715,520,428,389,789,563,359,278,767,608,583,781,864,579,46,399,6,16,31,3,297,15,46,50,7,37,15,20,0.28,0.08,1.13,1.15,1.05,1.12,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
79,617,405,20,ema,StochAstic_d,67,53,6,12,0.38,792,964,50,139,837,300,342,268,46,272,284,30,287,594,923,540,442,369,904,519,419,392,480,455,354,352,749,142,894,288,23,31,102,2,583,6,28,78,18,434,13,25,0.16,0.03,1.07,1.02,1.02,1.06,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
80,658,495,26,ema,StochAstic_k,119,61,6,10,0.24,357,224,327,74,379,122,356,954,164,304,635,284,22,813,754,587,397,383,968,800,496,294,138,921,269,117,602,288,559,858,21,26,42,10,708,15,43,84,3,974,4,19,0.35,0.11,1.12,1.09,1.08,1.05,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
81,590,365,25,ema,StochAstic_k,377,57,6,14,0.2,1819,243,106,60,407,99,290,452,356,221,917,111,190,548,831,525,320,300,630,601,495,399,212,354,510,443,160,682,477,667,5,15,38,9,749,7,14,60,2,758,17,5,0.14,0.2,1.05,1.1,1.15,1.06,False,False,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
82,602,459,20,sma,StochAstic_k,61,66,6,6,0.07,2439,652,334,80,941,221,93,677,7,29,336,103,384,511,838,701,469,412,822,662,471,345,224,809,48,855,25,521,513,498,2,55,23,20,53,7,52,54,9,95,9,4,0.33,0.04,1.0,1.02,1.1,1.09,False,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
83,718,392,24,sma,StochAstic_k,356,70,6,16,0.3,923,457,165,196,573,160,80,946,244,213,758,230,164,265,934,770,458,451,783,732,362,258,64,280,528,355,993,847,813,837,18,58,101,16,772,3,9,32,7,804,12,2,0.35,0.14,1.17,1.18,1.15,1.08,True,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
84,572,439,22,ema,StochAstic_k,175,50,6,3,0.06,704,265,9,163,552,324,317,299,146,296,773,137,320,703,777,511,407,328,615,579,291,270,199,952,227,569,856,578,810,558,21,53,78,17,118,5,35,38,17,325,4,3,0.22,0.39,1.1,1.04,1.07,1.01,True,False,True,True,True,False,False,True,False,True,True,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
85,548,346,25,sma,StochAstic_k,343,51,6,3,0.39,1029,845,129,226,637,302,330,209,47,309,855,390,194,79,694,685,423,369,932,730,434,411,833,763,107,572,784,482,778,165,17,22,83,8,986,9,15,45,10,377,21,7,0.16,0.35,1.04,1.03,1.19,1.12,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
86,759,389,22,wma,StochAstic_k,297,64,6,3,0.25,1942,647,123,354,722,87,337,289,17,174,865,225,13,833,887,805,484,397,844,679,394,297,180,35,852,178,296,106,171,628,17,59,65,2,589,10,45,39,12,314,12,9,0.37,0.37,1.01,1.04,1.15,1.02,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
87,576,419,20,sma,StochAstic_d,337,64,6,20,0.13,585,458,277,199,211,332,366,696,133,281,130,336,119,749,515,509,415,294,640,541,486,358,388,716,303,538,296,278,72,544,19,44,57,9,19,16,49,62,5,885,12,1,0.18,0.17,1.02,1.19,1.09,1.12,False,True,True,False,False,True,True,True,False,True,True,False,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
88,560,469,17,sma,StochAstic_k,356,65,6,5,0.23,1918,330,337,300,886,227,293,84,218,194,890,329,3,210,859,557,293,263,769,673,372,346,843,224,671,403,84,346,477,589,13,23,63,8,667,3,25,54,13,138,9,17,0.38,0.21,1.14,1.01,1.14,1.04,False,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
89,651,492,17,sma,StochAstic_k,197,56,6,6,0.01,1832,291,182,191,319,123,379,495,356,347,268,246,19,927,596,574,473,389,790,624,355,268,821,972,836,819,803,661,670,331,16,45,67,8,783,3,33,38,20,496,22,18,0.15,0.01,1.16,1.16,1.02,1.18,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
90,590,439,18,sma,StochAstic_k,271,66,6,11,0.09,1673,254,131,279,987,197,92,303,195,298,501,55,143,34,649,641,456,379,983,513,402,297,968,266,278,167,173,976,791,989,3,13,61,13,932,6,33,5,14,359,7,8,0.09,0.36,1.15,1.01,1.15,1.08,True,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
91,535,447,18,ema,StochAstic_k,143,60,6,6,0.18,1531,644,85,222,11,237,261,416,103,313,724,348,118,335,771,769,401,268,887,867,413,291,998,484,699,48,85,578,483,163,11,19,94,5,465,13,35,67,5,843,24,10,0.04,0.01,1.02,1.06,1.03,1.1,True,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
92,723,415,21,wma,StochAstic_d,374,70,6,5,0.21,2923,986,280,340,380,102,181,678,276,154,240,177,258,112,969,888,481,327,811,635,451,413,439,676,356,183,167,563,116,711,22,29,98,12,587,14,35,91,3,631,25,23,0.01,0.39,1.14,1.17,1.09,1.13,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
93,717,376,24,sma,StochAstic_k,383,58,6,20,0.09,1389,448,53,267,586,55,106,640,303,2,33,392,335,790,751,510,450,380,903,685,459,443,996,123,388,774,386,287,771,934,8,59,94,9,993,7,40,20,9,418,18,13,0.05,0.15,1.18,1.14,1.06,1.12,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
94,739,463,19,ema,StochAstic_k,168,48,6,15,0.05,1906,549,43,343,563,173,261,337,268,77,705,159,122,712,672,531,466,425,700,583,481,457,765,869,348,208,413,699,390,249,13,26,104,16,50,7,12,38,8,9,10,6,0.16,0.32,1.07,1.09,1.05,1.01,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
95,616,464,20,wma,StochAstic_k,16,55,6,18,0.08,1987,971,238,202,290,24,340,369,56,183,981,140,96,779,841,702,492,359,607,551,439,358,211,183,256,369,392,309,329,595,2,51,68,17,151,4,16,54,9,155,3,19,0.33,0.09,1.07,1.1,1.01,1.02,True,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
96,526,438,24,wma,StochAstic_d,290,68,6,9,0.19,539,733,127,185,11,114,75,189,343,104,803,167,21,246,848,802,447,255,960,899,290,285,634,26,356,106,356,158,64,488,25,60,82,9,853,11,21,26,1,218,6,22,0.39,0.11,1.04,1.05,1.2,1.05,True,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
97,540,449,24,sma,StochAstic_d,375,56,6,12,0.39,1711,326,56,132,723,312,353,5,268,302,121,345,171,534,716,502,482,337,868,780,426,390,981,632,957,505,603,212,874,459,2,21,44,17,570,16,33,71,20,633,5,9,0.25,0.05,1.04,1.13,1.08,1.05,True,True,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
98,626,440,20,ema,StochAstic_k,250,67,6,9,0.22,421,496,211,200,931,100,65,51,332,206,494,272,255,208,836,720,284,252,981,820,439,332,328,757,218,701,272,569,295,27,19,44,89,12,838,7,31,92,16,783,17,14,0.24,0.34,1.18,1.18,1.09,1.0,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
99,526,439,23,sma,StochAstic_k,218,63,6,2,0.18,729,380,280,341,431,351,141,929,23,315,442,331,396,28,928,799,309,261,786,754,397,278,861,985,796,321,9,545,564,796,19,21,22,6,752,16,46,66,13,323,22,4,0.03,0.35,1.02,1.01,1.09,1.16,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
100,698,437,26,wma,StochAstic_d,118,51,6,3,0.07,2606,648,161,145,354,387,190,586,288,223,656,214,28,195,966,808,454,253,855,606,484,310,880,213,414,227,658,966,513,655,27,48,62,15,629,14,41,17,6,770,5,25,0.32,0.35,1.16,1.01,1.09,1.2,True,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
101,770,347,25,ema,StochAstic_k,238,53,6,2,0.2,2079,456,206,160,175,101,275,517,67,319,968,59,234,423,842,566,427,342,883,690,371,294,787,811,419,292,197,789,130,507,19,28,81,14,722,10,50,67,7,142,13,9,0.11,0.24,1.02,1.15,1.03,1.08,True,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
102,588,416,20,sma,StochAstic_k,117,58,6,14,0.22,2690,626,135,284,303,322,287,638,80,228,210,198,187,692,798,784,352,293,839,681,403,307,573,139,309,697,50,731,985,709,19,36,51,18,225,5,27,86,8,795,21,3,0.13,0.36,1.17,1.12,1.08,1.2,True,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
103,690,344,22,sma,StochAstic_d,300,70,6,13,0.08,2729,364,364,127,536,189,388,283,73,379,110,147,46,126,792,557,483,408,588,544,498,369,79,666,911,641,188,309,926,621,7,55,5,8,431,14,40,93,18,428,25,3,0.34,0.1,1.07,1.01,1.02,1.0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
104,599,501,26,sma,StochAstic_k,43,49,6,16,0.38,713,401,306,283,215,71,212,883,216,260,374,35,17,274,968,707,453,340,960,735,481,406,574,354,803,83,649,471,63,296,23,25,71,11,834,2,23,36,3,920,25,4,0.35,0.1,1.11,1.12,1.12,1.02,True,False,False,False,True,True,False,False,True,False,True,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
105,565,357,18,sma,StochAstic_d,310,54,6,10,0.15,1090,303,3,281,335,115,190,234,224,47,446,299,17,253,919,825,308,304,924,906,445,389,789,384,783,892,214,884,797,73,10,32,36,20,327,6,25,71,5,438,12,24,0.26,0.38,1.19,1.03,1.02,1.18,False,True,True,True,False,True,False,False,True,True,True,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
106,618,367,23,wma,StochAstic_d,45,68,6,10,0.08,681,328,364,65,539,2,348,825,339,328,999,248,229,123,922,646,348,268,933,857,423,336,502,723,878,728,426,659,402,378,7,52,80,7,300,3,32,25,1,972,20,5,0.19,0.14,1.1,1.04,1.12,1.09,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
107,564,400,25,wma,StochAstic_k,117,66,6,16,0.26,828,937,388,174,28,93,107,335,283,309,297,261,45,502,976,530,424,259,635,531,418,254,997,58,126,349,268,895,15,695,8,42,35,20,821,14,34,104,12,170,12,3,0.06,0.01,1.19,1.13,1.01,1.13,False,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
108,741,347,18,ema,StochAstic_d,138,69,6,7,0.17,1803,888,357,361,376,9,388,533,208,218,595,223,45,19,968,537,307,263,995,834,324,297,608,407,431,654,66,878,70,118,2,15,63,13,660,4,32,79,5,556,21,17,0.13,0.26,1.06,1.02,1.09,1.01,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
109,744,349,25,sma,StochAstic_d,194,47,6,2,0.32,2703,683,393,151,473,341,124,121,54,101,406,347,112,909,987,882,448,411,972,722,412,271,234,992,454,512,597,488,791,529,10,20,96,20,614,9,16,95,8,21,12,15,0.13,0.24,1.18,1.03,1.06,1.02,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
110,560,443,18,wma,StochAstic_k,86,54,6,17,0.3,784,211,382,352,918,157,261,49,130,153,51,211,254,383,645,608,460,394,728,720,479,363,917,849,921,285,525,874,61,515,3,24,51,15,524,10,50,38,13,759,9,4,0.33,0.38,1.02,1.16,1.1,1.2,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
111,731,429,26,wma,StochAstic_k,264,53,6,16,0.12,2213,650,149,117,144,267,21,978,190,151,322,366,54,395,691,501,491,352,995,739,496,330,531,269,612,612,524,746,252,733,21,34,40,4,38,3,49,70,10,316,14,17,0.15,0.27,1.13,1.02,1.09,1.17,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
112,585,349,25,ema,StochAstic_d,151,51,6,3,0.16,1910,202,340,370,604,90,105,622,79,352,901,190,368,446,772,535,451,389,829,617,492,348,675,613,117,352,151,772,352,825,12,44,45,15,404,12,48,71,3,282,13,21,0.26,0.25,1.19,1.01,1.06,1.07,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
113,705,340,21,wma,StochAstic_k,337,52,6,8,0.17,1045,288,391,158,923,158,36,171,165,369,964,299,312,606,662,550,483,313,971,850,453,433,946,919,115,809,945,487,62,247,23,41,50,19,545,4,18,52,14,306,17,10,0.32,0.25,1.02,1.2,1.18,1.05,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
114,665,384,17,sma,StochAstic_k,70,63,6,8,0.39,2631,366,132,128,48,195,89,83,67,196,412,193,304,51,984,800,387,303,762,616,458,265,139,403,543,470,405,808,884,25,14,52,57,13,716,15,33,90,8,905,8,14,0.34,0.14,1.07,1.18,1.13,1.17,False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
115,633,377,23,sma,StochAstic_d,88,50,6,6,0.15,1028,567,130,117,152,354,346,380,50,325,629,133,41,258,942,928,435,421,973,822,363,316,987,170,5,677,906,155,950,281,7,17,103,14,772,10,16,25,19,687,15,16,0.32,0.37,1.14,1.06,1.0,1.12,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
116,559,424,17,sma,StochAstic_k,45,53,6,2,0.26,512,724,113,82,537,149,237,894,76,203,543,294,93,407,997,984,499,355,688,579,471,408,695,598,201,906,392,530,358,590,21,32,20,12,569,7,46,89,5,8,18,17,0.13,0.23,1.04,1.2,1.12,1.15,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
117,528,404,20,sma,StochAstic_k,107,47,6,6,0.11,1396,704,105,256,801,122,99,523,292,300,591,233,272,53,669,512,385,252,592,573,485,324,40,47,399,740,6,987,102,280,3,8,21,19,914,8,13,100,7,583,7,5,0.19,0.03,1.18,1.08,1.05,1.13,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
118,634,361,21,sma,StochAstic_k,189,48,6,1,0.1,2416,987,25,313,233,279,346,910,382,374,299,239,298,44,801,635,433,281,662,577,385,329,678,613,808,474,939,85,210,135,3,51,86,6,792,12,18,40,1,351,17,10,0.02,0.39,1.13,1.12,1.18,1.06,False,False,False,True,True,True,False,True,True,False,True,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
119,610,448,23,wma,StochAstic_k,68,64,6,5,0.15,249,568,257,238,678,330,132,147,309,312,249,377,6,905,756,515,462,364,668,640,470,273,721,479,507,930,99,861,331,590,22,43,41,2,541,16,34,39,14,87,21,21,0.31,0.35,1.05,1.09,1.09,1.07,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
120,732,352,18,sma,StochAstic_k,311,59,6,16,0.13,1715,806,13,174,745,250,400,968,230,213,157,291,266,397,978,537,435,313,915,839,405,399,653,311,121,442,615,497,268,765,18,25,5,15,846,12,20,74,16,805,4,2,0.06,0.04,1.01,1.04,1.19,1.09,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
121,781,470,18,wma,StochAstic_d,398,67,6,1,0.18,2472,357,150,8,329,236,255,249,16,314,201,106,185,637,815,735,345,308,838,755,494,325,609,726,330,852,648,618,751,74,26,27,14,18,876,6,26,77,9,907,20,3,0.16,0.07,1.05,1.2,1.16,1.03,True,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
122,687,438,19,sma,StochAstic_d,235,50,6,12,0.33,1106,507,378,3,709,209,238,822,287,145,757,232,315,473,625,582,394,308,766,637,475,333,79,198,858,944,436,239,665,485,10,53,8,19,323,14,38,47,17,574,12,22,0.22,0.23,1.11,1.18,1.07,1.08,False,True,True,False,True,True,True,True,True,False,True,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
123,656,391,18,wma,StochAstic_k,167,53,6,12,0.24,204,586,234,157,244,379,148,764,267,321,112,319,24,233,606,500,300,270,801,504,474,314,122,763,850,280,726,823,149,677,20,38,48,20,799,9,28,24,16,30,6,4,0.05,0.08,1.18,1.08,1.17,1.1,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
